"","SchoolNo","z_s10_ELA","z_s10_math","z_s09_ELA","z_s09_math","z_f08_ELA","z_f08_math","z_05_ELA","z_05_math","z_06_ELA","z_06_math","z_07_ELA","z_07_math","avg_teach_salary_08","Attendance_0809","Attendance_0708","LATCOD08","LONCOD08","FTE08","MEMBER08","PUPTCH08","ulocal08_dum12","urban08","suburb08","TITLEI08","STITLI08","CHARTR08","study","trt","male","white","sped","frpl","lep","county.pop"
"748","4185",19.9174289703369,16.8296127319336,18.6094779968262,16.7456951141357,20.7424011230469,18.1421432495117,20.0184059143066,18.4346466064453,20.7550506591797,18.2366886138916,21.3902359008789,18.3442192077637,49757,96.13,96,41.546,-87.4276,22.4,459,20.5,0,0,1,1,1,0,0,0,0.451361864805222,0.303501933813095,0.124513618648052,0.634241223335266,0.0233463030308485,496005
"749","4189",20.3447570800781,17.0146884918213,19.12180519104,17.1577281951904,21.0559062957764,18.9654121398926,20.3319091796875,19.4063320159912,20.7715034484863,18.653678894043,21.6740226745605,18.8292541503906,49757,96.76,96.17,41.5319,-87.4192,14.4,275,19.1,0,0,1,1,0,0,0,0,0.480263143777847,0.559210538864136,0.131578952074051,0.467105269432068,0.0197368413209915,496005
"750","4283",19.5852470397949,16.4621601104736,18.359058380127,16.3685073852539,22.6729125976562,19.024751663208,20.8583145141602,17.2637062072754,20.4340667724609,16.8999614715576,21.1479511260986,17.9746036529541,45992,96.32,96.44,41.5448,-87.4573,27.1,537,19.8,0,0,1,1,0,0,0,0,0.515947461128235,0.784240126609802,0.0694183856248856,0.228893056511879,0.0431519709527493,496005
"751","4285",20.6069984436035,17.7114086151123,19.343843460083,17.2007122039795,21.0006980895996,19.3253974914551,20.2946376800537,18.4139442443848,21.0404376983643,18.0840282440186,21.7868328094482,19.0618705749512,45992,96.55,96.74,41.5642,-87.4568,15.6,384,24.6,0,0,1,1,0,0,0,0,0.49295774102211,0.784037530422211,0.136150240898132,0.323943674564362,0.0516431927680969,496005
"752","4290",20.8351497650146,16.8099212646484,19.6337928771973,17.1863403320312,21.4002723693848,19.310152053833,21.0064163208008,19.3853511810303,21.1801013946533,18.822021484375,22.1583023071289,19.0686683654785,45992,96.91,96.67,41.5432,-87.4568,16.5,379,23,0,0,1,1,0,0,0,0,0.560538113117218,0.775784730911255,0.116591930389404,0.233183860778809,0.0493273548781872,496005
"753","4301",20.4558753967285,17.1106548309326,19.3289546966553,17.1904354095459,21.1846942901611,19.3589267730713,21.0310459136963,19.4806823730469,21.4784088134766,18.7232933044434,22.1223602294922,18.8142757415771,45992,96.65,96.45,41.5462,-87.4436,23.3,528,22.7,0,0,1,0,0,0,0,0,0.49235475063324,0.828746199607849,0.152905195951462,0.192660555243492,0.055045872926712,496005
"754","4303",20.6015644073486,16.7445373535156,19.3096008300781,16.5384330749512,21.1815948486328,18.5355815887451,20.8004188537598,18.9191207885742,21.2521152496338,18.4483203887939,22.0456867218018,18.3544807434082,45992,96.39,96.47,41.5324,-87.4585,18.9,408,21.6,0,0,1,1,0,0,0,0,0.472803354263306,0.686192452907562,0.0878661051392555,0.179916322231293,0.0878661051392555,496005
"755","4309",18.5097618103027,16.707986831665,17.033109664917,16.4843006134033,22.1124668121338,18.7320384979248,21.2196578979492,17.8488521575928,21.1538352966309,17.4912586212158,22.0383052825928,18.3780632019043,45391,95.5,95.63,41.5325,-87.2495,47,888,18.9,0,0,1,1,0,0,0,0,0.498301237821579,0.705882370471954,0.10746606439352,0.38009050488472,0.0180995482951403,496005
"756","4311",20.6881618499756,15.2697105407715,19.7781429290771,15.9848937988281,20.0485763549805,17.7482032775879,19.5982227325439,18.2509460449219,20.1796112060547,17.7452030181885,20.6465969085693,17.4079856872559,45391,96.46,96.16,41.5438,-87.2783,16.6,313,18.9,0,0,1,1,1,0,0,0,0.548780500888824,0.597561001777649,0.085365854203701,0.53658539056778,0.0731707289814949,496005
"757","4317",21.1639652252197,16.5349178314209,20.301685333252,16.9463043212891,20.2485198974609,18.2675628662109,19.9389057159424,18.9624099731445,20.5279998779297,18.2860260009766,20.7125473022461,18.124267578125,45391,96.51,96.45,41.5393,-87.243,20.5,420,20.5,0,0,1,0,0,0,0,0,0.509345769882202,0.8177570104599,0.121495328843594,0.327102810144424,0.0186915881931782,496005
"758","4325",20.6458930969238,15.9578657150269,19.8158264160156,16.387544631958,19.5394916534424,17.6716804504395,19.2865295410156,18.3128108978271,19.7803573608398,17.8341846466064,20.1292247772217,17.1537837982178,45391,95.76,95.57,41.547,-87.2993,15.6,260,16.7,0,0,1,1,1,0,0,0,0.416000008583069,0.565891444683075,0.0620155036449432,0.604651153087616,0.0232558138668537,496005
"759","4327",21.2190761566162,16.1252498626709,19.991455078125,16.4655914306641,19.9840106964111,18.0158843994141,19.8032894134521,19.0647983551025,20.0469875335693,18.0848941802979,20.5387077331543,17.79958152771,45391,96.65,96.35,41.5217,-87.2545,33,784,23.8,0,0,1,0,0,0,0,0,0.53383457660675,0.764999985694885,0.122500002384186,0.35249999165535,0.0149999996647239,496005
"760","4333",18.7939586639404,17.6423950195312,17.532299041748,17.457576751709,23.052375793457,19.8695735931396,22.184986114502,18.7971897125244,22.0148620605469,18.5196990966797,22.9576759338379,19.4939155578613,50740,96.56,96.9,41.5567,-87.5017,46.7,1039,22.2,0,0,1,1,0,0,0,0,0.512572526931763,0.718568682670593,0.109284333884716,0.129593804478645,0.0135396514087915,496005
"761","4337",21.4503746032715,16.1564788818359,20.4861183166504,16.1427688598633,20.39475440979,17.7090911865234,20.138786315918,19.2379703521729,20.1957206726074,18.2824859619141,20.9810848236084,17.9099197387695,50740,96.53,96.74,41.5701,-87.5164,25.8,535,20.7,0,0,1,1,0,0,0,0,0.449477344751358,0.707317054271698,0.191637635231018,0.229965150356293,0.0139372823759913,496005
"762","4341",21.7845592498779,16.8593902587891,20.8866558074951,17.122745513916,20.7470417022705,18.455114364624,20.6629600524902,19.6006546020508,20.8692398071289,18.8975563049316,21.1458854675293,18.2612781524658,50740,96.49,96.41,41.5552,-87.4922,21.9,421,19.2,0,0,1,1,0,0,0,0,0.526086986064911,0.747826099395752,0.156521737575531,0.156521737575531,0.00869565177708864,496005
"763","4343",22.5223121643066,17.3511276245117,21.4983825683594,17.5696125030518,21.3568248748779,18.941427230835,21.5671062469482,20.56960105896,21.5381488800049,19.4703216552734,22.0560550689697,19.1386947631836,50740,96.76,96.66,41.5421,-87.4967,30.6,664,21.7,0,0,1,0,0,0,0,0,0.523961663246155,0.686900973320007,0.134185299277306,0.054313100874424,0.0159744415432215,496005
"764","4349",20.7812614440918,16.2619228363037,18.932056427002,16.1096572875977,20.0747356414795,17.5654373168945,20.4032497406006,19.2829284667969,20.7798461914062,18.7735652923584,20.9103450775146,18.1217174530029,48564,96.98,96.63,41.4925,-87.4465,32.8,597,18.2,0,0,1,1,0,0,0,0,0.474137932062149,0.698275864124298,0.155172407627106,0.228448271751404,0.0301724132150412,496005
"765","4351",21.1953868865967,16.943172454834,19.4313430786133,16.5588760375977,19.9993362426758,18.0124950408936,20.3863201141357,19.2136116027832,20.4060230255127,18.5024948120117,20.810079574585,17.8811740875244,48564,96.7,96.51,41.4898,-87.4322,31.2,532,17.1,0,0,1,1,0,0,0,0,0.504347801208496,0.760869562625885,0.169565215706825,0.243478253483772,0.0217391308397055,496005
"766","4356",18.3017654418945,16.4315700531006,16.7471733093262,15.8833599090576,21.7349472045898,18.4641609191895,20.4485702514648,16.9135131835938,20.6852130889893,16.7895393371582,21.6226139068604,18.0150585174561,48473,96.33,96.44,41.6814,-87.4931,10.5,192,18.3,0,0,1,1,1,0,0,0,0.484536081552505,0.381443291902542,0.0927835032343864,0.685567021369934,0.206185564398766,496005
"767","4361",20.151086807251,16.0083160400391,19.2991561889648,16.2485160827637,19.3290100097656,17.4176406860352,19.19993019104,18.7916088104248,19.312141418457,17.3998394012451,19.9797267913818,17.3494873046875,48473,95.42,95.94,41.6805,-87.4944,18.7,413,22.1,0,0,1,1,1,0,0,0,0.536312878131866,0.391061455011368,0.100558660924435,0.653631269931793,0.273743003606796,496005
"768","4369",20.5833950042725,16.935245513916,19.0547103881836,16.64231300354,21.9800434112549,18.9835567474365,21.0388202667236,18.4253616333008,21.0149192810059,17.6705856323242,21.9788475036621,18.5659770965576,43404,96.33,95.88,41.4265,-86.8949,14.3,247,17.3,0,0,0,1,0,0,0,0,0.5,0.977142870426178,0.142857149243355,0.217142850160599,0,496005
"769","4373",20.9595909118652,16.6644744873047,19.7047939300537,15.8957862854004,19.5085277557373,17.7828121185303,19.4267292022705,18.4865398406982,19.5638294219971,17.5531635284424,20.1213111877441,17.3579273223877,46498,96.85,96.36,41.6512,-86.8769,23,373,16.2,0,0,0,1,0,0,0,0,0.45762711763382,0.734463274478912,0.112994350492954,0.406779646873474,0.0338983051478863,496005
"770","4411",17.4113368988037,15.7743225097656,15.8401184082031,15.4207639694214,20.9626140594482,17.4340629577637,19.7462596893311,15.7433109283447,19.7168254852295,15.7235469818115,20.5585651397705,16.9725379943848,44729,95.65,95.13,41.6784,-87.5068,87,1617,18.6,0,0,1,1,1,0,0,0,0.533156514167786,0.204755619168282,0.124174371361732,0.776750326156616,0.277410835027695,496005
"771","4413",17.7728176116943,15.751669883728,16.1714344024658,15.4874391555786,21.3499069213867,17.5679454803467,20.3052997589111,16.4798717498779,20.2215557098389,16.136869430542,21.0493144989014,17.0929203033447,44729,95.01,96.31,41.5775,-87.4884,89.1,1618,18.2,0,0,1,1,1,0,0,0,0.500669360160828,0.283422470092773,0.140374332666397,0.762032091617584,0.0989304780960083,496005
"772","4422",19.8448886871338,15.4863090515137,19.2286376953125,15.7617816925049,19.1207847595215,17.4209575653076,18.3776435852051,17.7594165802002,19.0618572235107,17.0510578155518,19.3767318725586,16.8187713623047,44729,95.28,95.19,41.5754,-87.4411,33.3,737,22.1,0,0,1,1,1,0,0,0,0.520348846912384,0.318840593099594,0.156521737575531,0.657971024513245,0.115942031145096,496005
"773","4425",17.5769309997559,16.2410068511963,15.7530965805054,15.4919099807739,20.9488849639893,17.4900035858154,19.6545372009277,15.5236864089966,19.6239032745361,15.5777378082275,20.8021926879883,16.7465705871582,44729,93.87,93.59,41.6032,-87.5184,45.5,678,14.9,0,0,1,1,1,0,0,0,0.496894419193268,0.0648148134350777,0.143518522381783,0.912037014961243,0.117283947765827,496005
"774","4433",17.6575756072998,15.9260492324829,16.2843246459961,15.4327583312988,21.0105457305908,17.5965232849121,20.0393905639648,16.4625816345215,20.1674118041992,16.419303894043,21.136510848999,17.2104187011719,44729,95.42,95.71,41.581,-87.4416,55,926,16.8,0,0,1,1,1,0,0,0,0.492256641387939,0.344026535749435,0.127212390303612,0.67256635427475,0.129424780607224,496005
"775","4447",19.6757946014404,15.1423797607422,18.676513671875,15.8427581787109,18.5542755126953,17.0074806213379,18.468921661377,17.7838516235352,18.2518215179443,16.345531463623,18.6846866607666,16.0697040557861,44729,95.32,94.09,41.6102,-87.4864,19.7,318,16.1,0,0,1,1,1,0,0,0,0.574324309825897,0.0671140924096107,0.0939597338438034,0.939597308635712,0.302013427019119,496005
"776","4449",20.1212272644043,15.4803018569946,19.1634311676025,15.7519073486328,18.8905792236328,16.8021659851074,18.7504787445068,17.8616256713867,19.0341262817383,16.6902847290039,19.4093437194824,16.580394744873,44729,94.78,94.8,41.5856,-87.5109,37.5,728,19.4,0,0,1,1,1,0,0,0,0.515060245990753,0.252252250909805,0.138138145208359,0.750750780105591,0.234234228730202,496005
"777","4451",19.8619079589844,16.2871284484863,19.2154102325439,16.2442512512207,19.9454040527344,18.5930576324463,18.2881355285645,18.1049118041992,19.9482040405273,18.7837238311768,20.6225852966309,18.6799983978271,44729,94.65,93.97,41.6847,-87.5038,19.1,418,21.9,0,0,1,1,1,0,0,0,0.49462366104126,0.311827957630157,0.102150537073612,0.709677398204803,0.290322571992874,496005
"778","4453",19.5945701599121,15.1358041763306,18.8023128509521,15.5153522491455,18.6143379211426,16.7108459472656,18.0202980041504,17.5357685089111,18.7372188568115,16.7531089782715,19.0651969909668,16.4347038269043,44729,95.79,95.21,41.5965,-87.4496,42.4,662,15.6,0,0,1,1,1,0,0,0,0.569343090057373,0.291970789432526,0.145985394716263,0.737226247787476,0.204379558563232,496005
"779","4455",19.8913707733154,15.6072483062744,18.6705131530762,15.4251775741577,18.9117984771729,17.5313491821289,18.1715717315674,17.0089817047119,18.1168746948242,16.1247024536133,19.0775527954102,16.5052490234375,44729,94.35,94.86,41.6279,-87.5056,35.3,672,19,0,0,1,1,1,0,0,0,0.514492750167847,0.0866426005959511,0.10469313710928,0.960288822650909,0.364620923995972,496005
"780","4457",19.9007663726807,15.36146068573,19.0340747833252,15.7025165557861,18.9897594451904,17.3046646118164,18.8198528289795,17.7277488708496,18.650785446167,16.5924701690674,19.3219432830811,17.003589630127,44729,95.02,94.58,41.5877,-87.4858,26.8,481,17.9,0,0,1,1,1,0,0,0,0.519230782985687,0.3125,0.1875,0.649038434028625,0.115384615957737,496005
"781","4459",20.3396453857422,15.921856880188,19.4629325866699,15.8162574768066,18.8897838592529,17.4785480499268,18.9167156219482,18.3363819122314,19.7288150787354,18.1393432617188,19.5782146453857,17.0528678894043,44729,93.92,93.51,41.5967,-87.522,13.1,261,19.9,0,0,1,1,1,0,0,0,0.579831957817078,0.268907576799393,0.176470592617989,0.756302535533905,0.142857149243355,496005
"782","4461",19.6742095947266,14.9317636489868,18.6501979827881,15.2953548431396,18.4080924987793,16.9102954864502,17.6697177886963,16.3730869293213,17.6914386749268,15.6232109069824,18.2305316925049,15.6420793533325,44729,93.26,91.73,41.615,-87.5101,30.9,424,13.7,0,0,1,1,1,0,0,0,0.54347825050354,0.0652173906564713,0.137681156396866,0.992753624916077,0.224637687206268,496005
"783","4463",20.0631885528564,15.8017206192017,18.8316764831543,15.7539682388306,18.5511703491211,17.3061981201172,18.4573860168457,17.7026329040527,18.4032917022705,16.9331035614014,18.9814319610596,16.5945529937744,44729,94.86,94.57,41.6371,-87.516,38.2,630,16.5,0,0,1,1,1,0,0,0,0.503597140312195,0.219424456357956,0.143884897232056,0.83812952041626,0.384892076253891,496005
"784","4465",19.7476100921631,15.4449634552002,18.5468902587891,14.6887130737305,18.7615756988525,17.0311298370361,18.26096534729,17.1216926574707,18.5205898284912,16.37939453125,19.0862483978271,16.4752750396729,44729,94.45,94.18,41.5956,-87.5043,30.5,504,16.5,0,0,1,1,1,0,0,0,0.546255528926849,0.0220264308154583,0.246696040034294,0.907489001750946,0.0572687238454819,496005
"785","4469",20.2596836090088,15.6643648147583,19.1885986328125,15.771089553833,18.8522319793701,17.2439441680908,18.8034286499023,18.0333309173584,19.3058185577393,17.2582263946533,19.4012832641602,17.0484256744385,44729,94.98,95.19,41.5864,-87.4632,36.5,666,18.2,0,0,1,1,1,0,0,0,0.543209850788116,0.36419752240181,0.18827161192894,0.756172835826874,0.206790119409561,496005
"786","4479",20.0684051513672,15.0538558959961,18.40061378479,15.0537557601929,18.450834274292,16.3531951904297,17.8767337799072,17.0270328521729,18.2040119171143,16.3557567596436,18.4484806060791,15.9779262542725,44729,94.7,94.35,41.6,-87.5098,22.9,430,18.8,0,0,1,1,1,0,0,0,0.52238804101944,0.0995024889707565,0.134328365325928,0.885572135448456,0.0995024889707565,496005
"787","4484",19.9106960296631,15.4821453094482,18.9330406188965,15.8917303085327,18.6830787658691,16.9325008392334,18.2513866424561,17.2277660369873,18.625768661499,16.7895565032959,19.0941829681396,16.5097885131836,44729,95.19,94.43,41.5811,-87.4976,37.7,632,16.8,0,0,1,1,1,0,0,0,0.525925934314728,0.277777791023254,0.159259259700775,0.903703689575195,0.0925925895571709,496005
"788","4677",19.0588302612305,15.1337490081787,19.0506286621094,14.7669067382812,17.922966003418,15.0778827667236,20.509614944458,17.508394241333,20.2607364654541,17.9076366424561,20.920129776001,18.7196426391602,34893,96.42,96.48,41.3179,-86.8902,16.5,168,10.2,0,0,0,1,0,0,0,0,0.409090906381607,1,0.181818187236786,0.181818187236786,0,111467
"789","4679",21.3956432342529,16.5397682189941,20.6734161376953,16.8281192779541,20.3287582397461,17.8528900146484,20.7805862426758,19.1171340942383,21.2104072570801,19.0563850402832,22.1113376617432,18.4118785858154,48335,96.76,96.41,41.7097,-86.574,19.8,357,18,0,0,0,1,0,0,0,0,0.487179487943649,0.969230771064758,0.123076923191547,0.31794872879982,0.00512820528820157,111467
"790","4693",21.4318866729736,17.1308574676514,20.3822135925293,17.0518474578857,20.2040824890137,18.4464530944824,20.6729927062988,19.6083583831787,20.7971076965332,18.9676399230957,21.7142009735107,18.9339370727539,48335,96.27,96.29,41.6743,-86.6151,25.1,455,18.1,0,0,0,1,1,0,0,0,0.474885851144791,0.831050217151642,0.164383560419083,0.401826471090317,0.0913242027163506,496005
"791","4699",20.3678417205811,17.1441059112549,19.0801239013672,17.0241317749023,20.8309097290039,18.9634971618652,20.6108474731445,19.5966911315918,20.8710536956787,18.8404693603516,21.6423873901367,18.9144859313965,48126,96.48,96.41,41.5408,-86.8986,25.8,481,18.6,0,0,0,1,0,0,0,0,0.501805067062378,0.953068614006042,0.10469313710928,0.393501818180084,0,496005
"792","4701",18.783878326416,15.8721446990967,17.6290092468262,15.8681545257568,21.8140735626221,18.3240432739258,20.3996200561523,16.7494850158691,20.2302589416504,16.4768943786621,20.6419258117676,17.496280670166,48126,97.7,95.62,41.5408,-86.8986,23.3,414,17.8,0,0,0,0,0,0,0,0,0.475862056016922,0.965517222881317,0.137931033968925,0.310344815254211,0,496005
"793","4707",21.0568065643311,16.7599849700928,19.7929592132568,16.6160430908203,20.1695995330811,18.2295665740967,20.1585559844971,19.4066772460938,20.3574676513672,18.5866832733154,20.6004276275635,18.2138519287109,47392,96.75,96.58,41.5619,-86.6083,21.7,372,17.1,0,0,0,1,1,0,0,0,0.466666668653488,0.866666674613953,0.111111111938953,0.466666668653488,0.0444444455206394,496005
"795","4713",20.6666736602783,16.562915802002,19.6523628234863,16.8905239105225,19.4080295562744,18.1642513275146,19.2121238708496,18.7340908050537,19.3478565216064,17.7123050689697,20.1041889190674,17.9729595184326,46498,96.61,95.99,41.7225,-86.7597,24.1,374,15.5,0,0,0,1,1,0,0,0,0.568750023841858,0.777777791023254,0.160493820905685,0.635802447795868,0.0246913582086563,496005
"796","4715",17.6138019561768,16.0363311767578,16.1691970825195,15.6016359329224,21.2467765808105,18.0628433227539,19.6865482330322,16.672908782959,19.9925136566162,16.6431217193604,21.2148666381836,17.5752601623535,46498,95.75,95.06,41.7108,-86.8946,45.2,642,14.2,0,1,0,1,1,0,0,0,0.483464568853378,0.46929132938385,0.163779526948929,0.74015748500824,0.0173228345811367,496005
