"","SchoolNo","z_s09_ELA","z_s09_math","Attendance_0809","FTE08","MEMBER08","PUPTCH08","county.pop","TITLEI08","STITLI08","male","white","sped","frpl","lep","study","trt","N.EXPT","prob"
"1271",7729,0.838092915978625,-0.513210989579953,-0.214361023132114,0.695635292832802,1.30734338903157,1.38445162360576,0.132655948947124,0.54307375891987,0.998349997916735,-0.358030662706627,0.547637680888734,0.33221468471244,0.309189306377306,0.0228613827672123,0,0,1,0.126582483710915
"1272",7733,1.09874100029172,0.640939578213613,0.32407122330204,0.34933869816971,0.716974969842912,0.924183780360457,0.132655948947124,0.54307375891987,0.998349997916735,-0.29163864808121,0.371677207299873,-0.724403366385713,-0.0995218633156418,0.114692887074127,0,0,1,0.0378326247218288
"1273",7751,0.783894185119414,1.51980000893972,-0.304099730871137,-1.32154237107971,-1.41959645198271,-1.12931890488783,0.132655948947124,0.54307375891987,-1.00099113547736,-0.168714481989027,0.805856786965,-0.0284729484610705,-0.436022766444739,-0.558738239841524,0,0,1,0.00287572351455336
"1274",7753,0.523160799968181,1.66949236088022,1.28876233149656,-1.02719026561608,-0.997904723990811,-0.20878321839722,0.132655948947124,0.54307375891987,0.998349997916735,0.345041813178224,-0.014372299908231,-0.88878087020743,-0.0480807392235023,0.753589091737558,0,0,1,0.00218980296414902
"1275",7755,0.953196445253735,2.01066644794366,1.24389297762704,-0.854041968284535,-0.810486178216634,-0.0671623435525106,0.132655948947124,-1.84015427297776,-1.00099113547736,-0.882841933536418,0.768275022825728,0.425819502582048,-1.40090137239462,-0.330252670411964,0,0,1,5.00395010611245e-05
"1276",7761,-0.360220366299093,0.669399367161113,1.28876233149656,-0.611634352020371,-0.688664123463418,-0.421214530664285,0.132655948947124,-1.84015427297776,-1.00099113547736,-1.03954671305772,0.619172578511242,-0.583720516334666,-0.903257114314839,-0.404579314065527,0,0,1,0.239453733919848
"1277",7767,0.884788016444756,2.08859446215604,0.436244607975815,-0.923301287217154,-0.815171641860988,0.180674187425731,0.132655948947124,-1.84015427297776,-1.00099113547736,0.987510614998095,0.743364678036373,-0.043090833480009,-1.17012834308646,-0.481191628260273,0,0,1,3.39663641552031e-05
"1278",7789,1.39023671102932,0.917008759349337,1.06441556214899,-1.11376441428185,-1.18532326976499,-0.739861499064882,0.132655948947124,-1.84015427297776,-1.00099113547736,1.336592987267,0.695003627292271,-0.217701142031909,-0.379927636467604,-0.244102381555867,0,0,1,0.00388259550108212
"1279",7797,-1.18238396441072,0.309762150294769,-0.348969084740656,-0.490430543888289,-0.627753096086811,-0.562835405508995,0.132655948947124,-1.84015427297776,-1.00099113547736,0.213634198328104,0.584415856498563,-0.812257952138248,-0.339022281245158,-0.409956946022919,0,0,1,0.0479729743326729
"1280",7803,0.734522060017021,-0.0997574943299677,-0.180709007729978,-0.377884150622784,-0.360681668358608,-0.0317571248413327,0.132655948947124,0.54307375891987,0.998349997916735,-1.40835621172138,0.561143275960925,0.253195340849706,0.559148749942961,-0.423339394034316,1,1,1,0.2499420131069
"1281",7818,-0.126166239949771,0.19567189765672,-2.17739525492328,-0.403856395222516,-0.491874650400532,-0.385809311953107,0.132655948947124,0.54307375891987,0.998349997916735,1.06168455104177,0.683863366830809,-1.30058702197084,0.308903067579856,-0.376816093567589,0,0,1,0.472946338641016
"1282",7831,-1.35631806005482,-0.932591014290509,-4.52181899460531,-0.628949181753526,-0.632438559731165,-0.173377999686043,0.132655948947124,0.54307375891987,-1.00099113547736,0.69370090101852,0.79073501860074,-0.851600253603297,-0.217700384320827,-0.558738239841524,0,0,1,0.00441376925274348
"1283",7837,-1.39864291424803,0.144787228631492,0.0324204231502037,-0.19607843842466,-0.0701829224086328,0.322295062270441,0.132655948947124,0.54307375891987,0.998349997916735,-0.454997577221474,0.692727580295925,-0.713500820502165,0.183218923695306,-0.558738239841524,0,0,1,0.0188117875794853
"1284",7845,0.485757804134344,-0.356766922382068,-0.685489238761996,1.8037843957547,2.10387220857183,0.676347249382216,0.132655948947124,0.54307375891987,0.998349997916735,0.315330502324095,0.647347656324212,-0.979639438202487,0.257432054017804,-0.558738239841524,0,0,1,0.325992457396941
"1285",7851,0.242700174321722,-0.685886214594625,-0.707923915696748,0.435912846835483,0.388992514738102,-0.0317571248413327,0.132655948947124,0.54307375891987,0.998349997916735,-0.379069822828523,0.601564251294056,0.339750633950439,0.339813087861564,-0.378524281000162,0,0,1,0.257566923603241
"1286",7854,-1.48783347058374,-0.382436746347005,-0.954705361979065,-0.594319522287216,-0.740204223551317,-0.669051061642526,0.132655948947124,0.54307375891987,0.998349997916735,-0.44780544197387,0.678858537402974,-0.432090652491509,0.0136630966553589,-0.558738239841524,0,0,1,0.00883814417696586
"1287",7881,-0.156721000163451,-0.650470828333353,0.739112746595036,-0.256680342490701,-0.463761868534405,-0.669051061642526,0.132655948947124,0.54307375891987,-1.00099113547736,-0.29163864808121,0.612793349558243,0.246067511075667,-0.239213128334561,-0.558738239841524,0,0,1,0.290010473552526
"1288",7884,-0.205079466972879,0.543973272186778,0.92980750054045,-0.0835320451591554,-0.487189186756178,-1.12931890488783,-0.75095523957441,0.54307375891987,-1.00099113547736,0.134215087406894,0.771060256620468,-1.17808337894479,-0.174845212416971,-0.457457037938704,0,0,1,0.337184433415413
"1289",7885,-1.03978370996846,-1.12942411686248,-0.348969084740656,-0.663578841219835,-0.936993696614203,-1.20012934231019,-0.75095523957441,-1.84015427297776,-1.00099113547736,-0.0382659171729395,0.765066516259538,0.411023227352675,-0.663321548787315,-0.558738239841524,0,0,1,0.00889346000454866
"1290",7889,0.0420996150014374,0.489472379318961,3.03866713240755,-0.931958702083731,-1.02601750585694,-0.704456280353704,0.132655948947124,0.54307375891987,-1.00099113547736,-0.370716615433229,0.832508127781899,-0.900858639388569,-0.69385835460687,-0.558738239841524,0,0,1,0.381626376933485
"1291",7895,-1.34396365533409,0.0854360889481733,0.0885071154870911,1.02461705776274,1.09181206139127,0.251484624848086,-0.75095523957441,0.54307375891987,-1.00099113547736,0.413773732284883,0.527330933527065,-0.563648246916792,-0.393006433750405,-0.177604869726304,0,0,1,0.0259061192849818
"1292",7897,0.574058388392313,-0.390933262781873,-0.741575931098884,-0.222050683024392,-0.238859613605392,-0.102567562263689,-0.75095523957441,0.54307375891987,0.998349997916735,0.253421454601658,0.3467925017751,-0.0688122126573314,0.443947731762626,0.127833014064216,0,0,1,0.275930071660481
"1293",7899,1.13244904815449,0.00482326997200649,0.907372823605698,-0.611634352020371,-0.25760146818281,1.13661509262752,-0.75095523957441,-1.84015427297776,-1.00099113547736,-0.104474409878264,0.747846601410206,-0.773875924138748,-0.547958831267501,-0.558738239841524,0,0,1,0.0714324493410406
"1294",7901,0.581296164506546,0.0185670667006737,0.167028484758746,-0.369226735756206,-0.252916004538456,0.286889843559264,-0.75095523957441,0.54307375891987,0.998349997916735,0.124183542452,0.158414077706374,0.0457155988749334,0.136899669938375,0.849345016861056,0,0,1,0.337050006963823
"1295",7905,1.03599654713372,-0.0183613390317906,0.772764761997155,-1.33885720081286,-1.37274181553917,-0.775266717776059,-0.75095523957441,0.54307375891987,0.998349997916735,0.375848335490991,0.637137156562639,-0.539762886751115,0.236843056189077,-0.42115553764637,0,0,1,0.10458729289537
"1296",7909,-1.16779041268947,-0.518423931843225,0.0212030846828358,-1.27825529674682,-1.44770923384884,-1.48337109199961,-0.677226940404467,0.54307375891987,0.998349997916735,0.79742038618204,0.88057545151244,-0.342812834377054,-0.461134094926146,-0.558738239841524,0,0,1,0.0367913617809862
"1297",7913,-0.551554411238528,-0.510961848578738,-0.999574715848585,-1.31288495621313,-1.34931449731739,-0.739861499064882,-0.677226940404467,0.54307375891987,0.998349997916735,-0.40766890204594,0.845311117042176,-0.345665781303346,0.0647800142450208,-0.558738239841524,0,0,1,0.244049997586418
"1298",7917,-1.03788434463966,-1.20627692149323,-1.04444406971809,-0.118161704625464,0.206259432608279,0.888778561649279,-0.677226940404467,0.54307375891987,0.998349997916735,0.620216652190707,0.816621229785072,-0.32729055247735,0.276363398001649,-0.558738239841524,0,0,1,0.00627689832511799
"1299",7921,0.226629496420397,1.13044751888389,-0.0348836076540675,-1.10510699941528,-1.25560522443031,-1.12931890488783,-0.677226940404467,0.54307375891987,0.998349997916735,0.1681858828258,0.740823916878494,-1.10938590527339,0.195822316841793,-0.558738239841524,0,0,1,0.0654669093871578
"1300",7925,-0.67360853713956,-0.692553157839191,-1.38096422373943,-1.37348686027917,-1.41959645198271,-0.881482373909591,-0.677226940404467,0.54307375891987,0.998349997916735,0.663382783815711,0.664958682411357,-0.464921711276105,0.879449695016669,-0.558738239841524,0,0,1,0.133920580190053
"1301",7941,-0.64247941794919,-0.16554916086885,-0.853749315772658,-1.39080169001233,-1.25091976078595,0.286889843559264,-0.677226940404467,0.54307375891987,0.998349997916735,-0.29163864808121,0.841270234000341,1.56513995531032,0.918441450978445,-0.558738239841524,0,0,1,0.293132756244068
"1302",7953,-0.271005641392631,-0.215841498866997,-0.573315854088206,-0.118161704625464,-0.862026278304532,-2.1206650288008,-0.677226940404467,0.54307375891987,0.998349997916735,0.753857610407172,0.741559358941544,1.15302226889892,0.355218012944725,-0.558738239841524,0,0,1,0.440284581524942
"1303",7961,-0.637829100591173,0.126684648149487,-1.06687874665284,-1.38214427514575,-1.38211274282787,-0.598240624220172,-0.677226940404467,0.54307375891987,0.998349997916735,-0.902225696338729,0.777479968622812,-0.217701142031909,-0.0960299115514372,-0.558738239841524,0,0,1,0.300321694734729
"1304",7965,-0.0615465900338846,0.121323623129526,-1.1454001159245,0.972672568563276,0.8622243428179,-0.0671623435525106,-0.677226940404467,0.54307375891987,0.998349997916735,0.354635273549654,0.75686082706372,-0.598040738618779,-0.441644544896096,-0.558738239841524,0,0,1,0.490762244255654
"1305",7985,1.43314018924113,0.514071285956122,-1.11174810052236,-1.07913475481555,-1.06818667865613,-0.314998874530752,-0.677226940404467,0.54307375891987,0.998349997916735,0.970931481539166,0.624759014414626,0.0167878630957308,0.135983732713978,-0.450304414927128,0,0,1,0.00960010209543793
"1306",7987,-1.59462585486495,-0.349643927169306,-1.57165897768486,-0.845384553417958,-0.59495485057633,0.817968124226925,-0.677226940404467,0.54307375891987,0.998349997916735,0.870024025796479,0.726113051465057,0.165974455205133,-0.157313691940701,-0.409086878304713,0,0,1,0.00481994305671756
"1307",7994,0.751779841248817,-0.368744456664183,-1.07809608512022,-0.334597076289897,-0.290399713693291,0.0744585312921986,-0.762708815383828,0.54307375891987,0.998349997916735,0.909839402364249,0.758856191584626,0.502665234331441,0.0564136554145262,-0.558738239841524,0,0,1,0.197456126745719
"1308",8005,0.944674891525779,0.128491687007289,-0.147056992327842,0.643690803633338,0.510814569491317,-0.173377999686043,-0.762708815383828,0.54307375891987,-1.00099113547736,0.604307965746338,-0.0400563207516823,0.085197915912105,-0.462768321889207,0.056837995479705,0,0,1,0.139695339075572
"1309",8007,1.4996577828052,0.385773673176936,0.525983315714838,0.886098419897503,1.35888348911947,1.06580465520517,-0.686498032874763,-1.84015427297776,-1.00099113547736,-1.50516106454066,0.549584690656258,-0.953357737448545,-1.38957891806232,-0.302193052040262,0,0,1,0.00819961072075986
"1310",8009,1.45378157038493,0.655837991219661,1.1653716083554,-0.542375033087752,-0.34193981378119,0.570131593248683,-0.762708815383828,-1.84015427297776,-1.00099113547736,-1.29489304461476,0.766233327703907,0.37874030360418,-0.928272917666056,-0.558738239841524,0,0,1,0.00613755745732587
"1311",8017,0.628275601099762,-0.217054060570955,0.851286131268811,-0.170106193824928,-0.0748683860529872,0.251484624848086,-0.762708815383828,0.54307375891987,-1.00099113547736,0.414920744285456,0.175000207927673,-0.592242797491936,-0.338381677200818,0.793599098679517,0,0,1,0.292425545534748
"1312",8019,1.98724732524923,1.85159337528158,1.56919579318101,-0.32593966142332,-0.0795538496973417,0.711752468093392,-0.583951814942616,-1.84015427297776,-1.00099113547736,0.960321250529808,0.531783619143039,-0.00675653322298753,-1.07821021218867,-0.289931691777258,0,0,1,3.90804205606441e-07
"1313",8021,1.44784463205197,0.896946764998982,0.974676854409969,0.730264952299111,0.951248152060634,0.570131593248683,-0.762708815383828,-1.84015427297776,-1.00099113547736,-1.21002821671782,0.260307888748034,-0.782739687719162,-0.919958932726531,0.422810637589004,0,0,1,0.00301403560388118
"1314",8024,0.526203196527766,-0.756935892061894,-0.0573182845888193,-0.291310001957011,-0.332568886492481,-0.173377999686043,-0.762708815383828,0.54307375891987,0.998349997916735,0.790718876067594,0.474220771283474,-0.55415519112607,0.0851328583339884,-0.427505504300326,0,0,1,0.154508525148881
"1315",8025,-1.19095101191896,0.375708337971178,0.772764761997155,-0.222050683024392,-0.0514410678312151,0.463915937115151,-0.753932763579397,0.54307375891987,-1.00099113547736,0.318040410676475,0.528401485276335,-0.078243298592985,-0.670902299253215,-0.416569443998262,0,0,1,0.0423298518001174
"1316",8026,-1.20479249458419,-0.0236837337674797,0.660591377323381,-0.343254491156474,-0.454390941245697,-0.421214530664285,-0.753932763579397,0.54307375891987,-1.00099113547736,0.194599719180167,0.417534156536335,-0.513382915808574,-0.701596765294696,-0.258067937240519,0,0,1,0.0519490445447829
"1317",8033,-1.04437858178168,0.91265856010371,-0.494794484816566,-0.343254491156474,-0.534043823199722,-0.669051061642526,-0.753932763579397,-1.84015427297776,-1.00099113547736,-0.0535381969589242,0.572969949014567,-0.65721028225047,-1.42019273638994,-0.350120992195487,0,0,1,0.0208923737707324
"1318",8035,0.910472098801938,-0.539119033631915,0.312853884834657,-0.957930946683463,-1.11504131509967,-0.987698030043123,-0.753932763579397,0.54307375891987,0.998349997916735,0.767028268204969,0.619347330340905,0.293562867448488,-0.204461772620071,-0.558738239841524,0,0,1,0.0962826719464843
