SchoolNo,z_s09_ELA,z_s09_math,Attendance_0809,FTE08,MEMBER08,PUPTCH08,county.pop,TITLEI08,STITLI08,male,white,sped,frpl,lep,prob
755,0.986858999,-0.060215106,-0.001231592,0.219477475,0.487387251,0.711752468,-0.697137767,0.543073759,0.998349998,1.128557571,-0.617644179,-1.377596624,0.295600099,-0.370573661,0.12401849
761,0.792122873,-0.385462785,0.42502727,-0.602976937,-0.477818259,0.286889844,-0.697137767,-1.840154273,-1.000991135,-0.606747265,0.133578177,0.483127358,-0.303423788,-0.298937406,0.174784183
765,-1.202561878,-1.08807469,-1.291225516,0.26276455,0.243743142,0.003648094,-0.437729178,0.543073759,-1.000991135,-0.018775593,0.776913431,-0.394809691,-0.432827824,-0.55873824,0.00516802
767,-0.129325214,0.366278256,-0.068535623,0.470542506,0.688862188,0.570131593,-0.437729178,0.543073759,-1.000991135,-1.311589839,0.784644344,-0.523906642,-0.476582642,-0.378015198,0.425137321
781,-1.053642253,0.840085133,0.133376469,-0.066217215,0.093808305,0.428510718,-0.437729178,-1.840154273,-1.000991135,0.982363121,0.690772024,-1.559602996,-0.73733932,-0.275544866,0.025789105
789,0.735062299,-0.421391096,-0.034883608,1.621978684,2.197581481,1.101209874,-0.437729178,0.543073759,-1.000991135,-0.504776418,0.556687667,-0.99266322,-0.417593485,-0.284163319,0.192218044
801,0.214508247,-1.496347435,-1.078096085,-0.187421024,-0.248230541,-0.208783218,-0.437729178,0.543073759,0.998349998,0.27786983,-0.7217821,0.234277422,0.800471214,0.551346811,0.010250816
805,1.487756894,0.533225469,1.086850239,0.314709039,0.276541387,-0.031757125,-0.437729178,-1.840154273,-1.000991135,-1.07370325,0.405199871,-0.455787769,-1.103618954,-0.508363471,0.006723282
807,0.798540339,-0.459150053,-0.864966654,-0.533717618,-0.487189187,0.039053313,-0.437729178,0.543073759,-1.000991135,-0.564501703,0.776913431,0.656870607,-0.184603855,-0.488434989,0.154864759
809,-1.474533648,-0.027830051,-1.033226731,0.003042104,0.037582741,0.10986375,-0.437729178,-1.840154273,-1.000991135,0.445340983,0.777197487,0.154822993,-0.395990938,-0.55873824,0.012741788
813,-0.891439866,-0.975900928,1.602847809,-0.949273532,-0.63243856,1.136615093,-0.437729178,0.543073759,-1.000991135,0.238929143,0.687073223,0.338179607,-0.270103222,-0.34001701,0.029481041
815,-0.203445956,-0.227149442,0.458679285,-0.152791364,-0.49187465,-0.98769803,-0.437729178,0.543073759,-1.000991135,0.343561798,0.722623638,-0.27607882,-0.134150968,-0.380200687,0.453639153
825,0.438223912,-0.603077908,-1.212704147,0.158875571,-0.018642822,-0.421214531,-0.437729178,0.543073759,0.998349998,-0.142056443,-0.0777213,-0.092053242,0.266336423,0.507527735,0.247596708
829,0.430542572,-1.092265002,-0.539663839,0.236792305,0.234372214,0.039053313,-0.437729178,0.543073759,0.998349998,-0.060871674,0.487816329,-0.909098945,-0.030963363,-0.416040938,0.059705819
841,0.423263567,-0.492921506,-0.461142469,-0.931958702,-1.100984924,-1.023103249,-0.437729178,0.543073759,0.998349998,0.38205848,0.47107074,0.722091157,0.860438377,0.333949571,0.300649238
845,0.403751,-0.294964906,-0.741575931,-0.403856395,-0.740204224,-1.164724124,-0.437729178,0.543073759,0.998349998,1.765748637,0.384656748,0.794545067,-0.18758257,-0.339392111,0.377535667
851,-2.012176301,-1.046209119,0.211897839,-0.39519898,-0.693349587,-1.058508467,-0.437729178,0.543073759,0.998349998,0.349879984,0.112153872,0.494134656,0.384198681,-0.014262031,3.41E-05
853,-1.792063175,-0.62065576,-0.808879962,2.366516362,1.480705544,-0.98769803,-0.437729178,0.543073759,0.998349998,-0.275741802,-0.414229451,-0.289654107,0.522024143,-0.509588977,0.000751005
863,-1.683347257,-0.390913948,0.0548551,0.392625773,0.295283242,-0.173378,-0.437729178,0.543073759,0.998349998,0.430450547,0.314227487,-0.66297659,-0.071389544,0.041411435,0.002540337
865,0.266742216,-1.207075281,0.683026054,-0.473115714,-0.252916005,0.640942031,-0.437729178,0.543073759,0.998349998,1.697548044,-0.47447475,-0.189333209,0.724225061,-0.488046572,0.044945226
869,0.583219698,-0.368722995,0.301636546,-0.724180745,-0.857340815,-0.70445628,-0.437729178,0.543073759,0.998349998,-1.001082591,-0.871310966,1.565139955,1.051551647,-0.375949791,0.278474607
871,0.594435337,-1.458076626,-0.203143685,0.306051624,0.342137878,0.145268969,-0.437729178,0.543073759,0.998349998,-0.596931802,-0.341105593,0.424121684,0.305129724,-0.244102382,0.00697339
877,0.761805533,0.16757695,-0.663054562,-0.992560606,-1.13378317,-0.952292811,-0.437729178,0.543073759,0.998349998,-2.065248504,-1.471607678,-0.073221666,2.002023865,-0.55873824,0.228522495
879,0.670729828,-1.004742728,-0.483577146,0.782209441,0.248428605,-0.98769803,-0.437729178,0.543073759,0.998349998,0.153530769,-0.63776178,0.265299687,1.031495813,0.817636963,0.051237769
883,-2.047401282,-1.102870089,-0.932270685,2.565636904,2.075759427,-0.421214531,-0.437729178,0.543073759,0.998349998,0.489365523,-0.384009979,-0.293810236,0.413448894,0.260042982,2.01E-05
895,0.123453868,0.298550783,0.290419208,-0.646264011,-0.402850841,0.747157687,-0.437729178,0.543073759,0.998349998,-0.966946033,0.864787512,0.855285637,-0.137140185,-0.55873824,0.44801462
897,-1.036776855,-1.094777044,-1.683832362,-0.230708098,-0.257601468,-0.137972781,-0.437729178,-1.840154273,-1.000991135,-0.291638648,0.794818859,-0.148548488,0.041430414,-0.461804969,0.010488798
901,1.434129679,0.690229675,-0.124622315,-0.905986457,-0.712091442,0.570131593,-0.741094466,0.543073759,-1.000991135,0.003963365,0.790735019,0.529394207,-0.432827824,-0.55873824,0.006266424
907,1.242870983,1.304395397,-0.191926346,-1.174366318,-0.908880915,0.959588999,-0.741094466,-1.840154273,-1.000991135,-0.291638648,0.797340953,0.029799199,-0.584682488,-0.55873824,0.001512684
923,0.585131859,0.07318385,0.436244608,-1.148394074,-1.194694197,-0.633645843,-0.741094466,0.543073759,0.998349998,-2.301729819,0.808703195,0.695113527,0.707347743,-0.43687927,0.332823266
925,-1.441280538,-0.208651974,-0.472359808,2.098136501,1.907082736,-0.067162344,-0.741094466,0.543073759,0.998349998,0.260466328,0.79882803,0.429244439,0.003927477,-0.544148512,0.01418073
941,0.461786847,-0.307090523,-1.134182777,-0.983903191,-0.979162869,-0.279593656,-0.741094466,0.543073759,0.998349998,-2.065248504,0.795463664,1.532432318,1.010790488,-0.55873824,0.350932309
942,0.742273063,0.377283595,-1.896961793,-0.386541565,-0.78705886,-1.377155436,-0.741094466,0.543073759,0.998349998,-1.439268555,0.787789652,1.493826394,0.805036763,-0.453859628,0.199967479
949,0.398849045,-0.164259339,-1.223921485,-1.08779217,-0.908880915,0.499321156,-0.741094466,0.543073759,0.998349998,-0.379689949,0.827053487,0.547023983,0.805299306,-0.55873824,0.408039159
957,-0.843252001,0.256924506,-0.292882392,0.470542506,0.032897278,-0.916887593,-0.741094466,-1.840154273,-1.000991135,1.972782083,0.714455508,-0.049060164,-1.080239734,-0.478265341,0.17449081
961,0.163175625,0.754102704,0.077289777,0.920728079,0.351508806,-0.98769803,-0.741094466,0.543073759,-1.000991135,0.541334787,0.832354517,0.661757928,-0.631803641,-0.47697983,0.233162326
977,-0.979265609,-0.355708882,0.077289777,0.280079379,-0.224803223,-1.164724124,-0.718038675,-1.840154273,-1.000991135,0.161474013,0.797948648,-0.371780241,-0.562375384,-0.465342684,0.102386656
981,0.277909517,0.77108286,0.559635331,0.453227677,0.398363442,-0.067162344,-0.718038675,0.543073759,-1.000991135,0.153208126,0.75766689,-0.007709158,-0.427572259,-0.3503475,0.206921358
999,-1.629523849,-0.331191528,0.189463162,1.8643863,1.152723089,-0.881482374,-0.718038675,0.543073759,0.998349998,0.106620199,-0.319300299,-0.819242266,0.889890814,2.439298285,0.003951576
1015,0.174691238,-1.205811212,0.615722023,0.453227677,-0.074868386,-1.129318905,-0.718038675,0.543073759,0.998349998,0.464073539,-0.751784313,0.279013953,1.145552953,4.475891559,0.048895737
1020,0.672273773,-0.038837536,0.267984531,0.661005633,0.571725597,-0.102567562,-0.718038675,0.543073759,0.998349998,-0.243703907,-0.343195418,-1.105404666,1.163185317,2.948823783,0.287747795
1023,-0.937451138,0.618847348,1.344849024,-1.148394074,-1.232177906,-0.846077155,-0.718038675,0.543073759,-1.000991135,-1.03541081,0.741467822,-0.539762887,-0.922069304,-0.440810209,0.074224287
1033,1.335317188,0.650837516,1.019546208,-0.10950429,0.051639132,0.428510718,-0.718038675,0.543073759,-1.000991135,-1.382520321,0.675333588,0.127230072,-1.006651119,-0.344592784,0.011970544
1037,0.263893168,0.360417184,1.860846593,-1.364829445,-1.316516252,-0.279593656,-0.765609899,0.543073759,0.998349998,-2.000161863,0.880575452,-0.869337763,-0.01540172,-0.323964097,0.401536022
1045,-0.159682361,-0.035697752,1.053198224,-1.546635158,-1.471136552,-0.244188437,-0.718038675,0.543073759,0.998349998,0.684843008,0.668592711,1.320750553,0.89782014,-0.55873824,0.486643976
1057,0.240704135,1.055536959,0.279201869,-1.451403594,-1.49456387,-0.952292811,-0.799978826,0.543073759,0.998349998,2.073174494,0.835655235,-0.92064997,0.965500671,-0.55873824,0.087533447
1059,-0.939457129,-0.294308191,2.085193363,1.085218962,1.42447998,0.782562906,-0.799978826,0.543073759,0.998349998,-0.137090991,0.755320897,-0.618951416,0.015726278,-0.55873824,0.125831561
1061,-0.190471698,0.311691518,0.671808716,-1.537977743,-1.405540061,0.180674187,-0.799978826,0.543073759,0.998349998,1.407293327,0.68198113,0.145623192,0.521658738,-0.55873824,0.433677616
1065,0.399609644,1.745819364,1.771107886,-1.278255297,-1.377427279,-1.058508467,-0.799978826,0.543073759,0.998349998,1.634869388,0.782990161,0.215098919,0.524118291,-0.55873824,0.001633893
1069,-0.853354463,0.436115372,0.548417993,-0.741495575,-0.716776905,-0.102567562,-0.799978826,-1.840154273,-1.000991135,-0.599455229,0.880575452,-0.627902041,-1.299560384,-0.55873824,0.137436929
1075,0.529074991,0.906411185,1.019546208,-0.862699383,-0.899509987,-0.385809312,-0.799978826,0.543073759,-1.000991135,0.391770342,0.74210588,0.00867059,-1.300245418,-0.55873824,0.099487945
1090,0.613023811,1.259440477,-0.079752962,0.88609842,0.66543487,-0.314998875,-0.723775323,0.543073759,-1.000991135,0.228761437,0.824089003,-0.232220238,-0.42316639,0.398985649,0.019379935
1103,-0.373214527,0.084901703,-0.3826211,-0.464458299,-0.524672896,-0.314998875,-0.723775323,0.543073759,0.998349998,-0.162313415,-0.003790256,1.383884352,1.45962154,1.107302233,0.427331728
1105,0.299604363,0.951271675,1.053198224,-1.719783455,-1.485192943,1.065804655,-0.723775323,-1.840154273,-1.000991135,-0.545011379,0.726563538,-0.476758991,-1.262605151,-0.55873824,0.12033078
1121,-1.061805543,-0.633540033,0.279201869,-0.152791364,-0.02801375,0.322295062,-0.723775323,-1.840154273,-1.000991135,-0.221496274,0.837939379,0.360866019,-0.463820781,-0.486449023,0.044890359
1123,-1.36596132,-0.98966404,0.133376469,-0.42982864,-0.332568886,0.216079406,-0.723775323,0.543073759,0.998349998,0.387803901,0.448805513,0.807654154,0.482266571,0.236982601,0.003366429
1129,0.227303373,0.638488701,-0.034883608,-0.637606597,-0.519987432,0.286889844,-0.723775323,0.543073759,0.998349998,-1.551158466,0.588919821,0.997731257,-0.016602954,-0.311488169,0.285238109
1133,-0.052297136,0.231256828,-1.111748101,-0.369226736,-0.393479914,-0.137972781,-0.723775323,0.543073759,0.998349998,-0.063836145,0.25746283,1.285773626,0.813529681,-0.030496383,0.471948378
1141,0.310952218,0.49632067,0.4923313,-1.009875436,-0.665236805,1.278235967,-0.723775323,-1.840154273,-1.000991135,-2.123399793,0.79809911,0.352807864,-1.083500244,-0.55873824,0.334923471
1165,0.364111701,1.252358258,0.391375254,-0.836727139,-0.819857106,-0.173378,-0.723775323,-1.840154273,-1.000991135,-0.364242288,0.836443305,1.794094456,-0.910259867,-0.55873824,0.032239787
1169,0.158954655,0.334725899,0.223115177,-0.810754894,-0.824542569,-0.279593656,-0.656802873,0.543073759,0.998349998,-0.499715505,0.859495703,-0.257541277,0.048504794,-0.55873824,0.431773917
1172,-0.841794778,-0.55399062,-0.214361023,-0.057559801,-0.135779413,-0.208783218,-0.656802873,0.543073759,-1.000991135,0.955557081,0.768582694,-0.441085616,-0.715735158,-0.55873824,0.115986111
1189,0.310153234,-0.606159746,-0.248013039,0.635033389,0.712289506,0.251484625,-0.656802873,0.543073759,-1.000991135,1.160713867,0.809381286,0.366801642,-1.330274642,-0.55873824,0.283508625
1190,-0.737569949,-0.147242698,-0.696706577,0.574431485,1.049642889,1.136615093,-0.656802873,-1.840154273,-1.000991135,0.064099354,0.777864108,0.455793984,-1.534970792,-0.485413359,0.243932876
1191,0.685353235,1.732056253,-0.180709008,0.418598017,0.735716824,0.817968124,-0.656802873,0.543073759,-1.000991135,-0.350665366,0.790877609,0.441413089,-1.251573648,-0.55873824,0.000967977
1193,0.611600709,-0.378990067,-0.214361023,-0.196078438,-0.02801375,0.463915937,-0.656802873,-1.840154273,-1.000991135,-0.580365989,0.810374695,-0.114213558,-1.436922761,-0.499225722,0.262060971
1197,-0.183077537,0.345370688,-0.304099731,1.440172971,1.227690507,-0.173378,-0.656802873,0.543073759,0.998349998,-0.388886026,0.801759902,0.531557707,0.206656711,-0.55873824,0.424203523
1209,-1.424184829,0.20291293,-0.113404977,-0.386541565,-0.655865878,-0.952292811,-0.656802873,0.543073759,-1.000991135,-0.00122261,0.604749817,-0.037540512,-0.738535303,-0.371674038,0.015689665
1217,0.695931961,0.219717104,0.660591377,-0.672236256,-0.524672896,0.3931055,-0.656802873,0.543073759,-1.000991135,0.25110523,0.643455886,-0.170158855,-0.466331362,-0.418900087,0.256320437
1263,-0.891408589,-0.681614349,-1.829657762,0.418598017,-0.074868386,-1.058508467,-0.656802873,-1.840154273,-1.000991135,0.014911039,0.602787064,-0.222951207,-0.909935661,-0.55873824,0.074579165
1265,0.158914848,1.157947989,-0.270447715,0.461885091,0.501443642,0.180674187,-0.656802873,0.543073759,0.998349998,0.267607403,0.778594602,2.126868948,-0.079127282,-0.55873824,0.061114605
1266,0.145322159,0.377953187,0.380157916,1.076561547,0.754458679,-0.456619749,-0.745280472,0.543073759,-1.000991135,-0.039734093,0.825890049,-0.666667167,-0.343970873,-0.55873824,0.41875683
1267,-0.854459109,-0.775446237,-0.483577146,0.557116655,0.492072715,-0.067162344,-0.745280472,-1.840154273,-1.000991135,0.737251837,0.756181162,-1.637704719,-0.978920624,-0.55873824,0.065213426
1269,-1.054267792,0.473606063,-0.259230377,0.254107135,-0.013957359,-0.598240624,-0.745280472,0.543073759,-1.000991135,0.100421894,0.68198113,-0.916724997,-0.048995195,-0.316303035,0.064674656
1270,1.041934907,0.642143555,-0.0909703,2.660868468,2.900401028,0.534726375,-0.745280472,0.543073759,0.998349998,0.153530769,0.670531174,-0.882350007,0.18111939,-0.177171897,0.047613604
1317,-1.19208267,-0.426990341,-0.427490454,1.20642277,1.054328352,-0.137972781,-0.745280472,-1.840154273,-1.000991135,0.299565377,0.655974594,0.115095908,-0.128064018,-0.507963668,0.03891235
1321,-0.433897544,0.420946547,-0.371403762,-0.066217215,0.056324596,0.322295062,-0.745280472,0.543073759,0.998349998,1.770558688,0.573595637,0.990037661,0.250839945,-0.51536471,0.32500612
1329,-0.235728058,-0.692373956,0.178245823,0.470542506,0.87159527,0.994994218,-0.685282271,0.543073759,0.998349998,-0.05196198,0.589201403,0.103898551,0.203833099,-0.459933676,0.255429009
1331,-0.116808738,0.500733107,0.290419208,0.158875571,0.304654169,0.3931055,-0.704647097,0.543073759,0.998349998,-1.553819534,0.629950741,-0.473482886,0.129202593,-0.322664608,0.370812759
1335,0.341036402,0.91447633,0.750330085,-1.03584768,-0.871397206,0.428510718,-0.685282271,0.543073759,0.998349998,-0.006229502,0.793833096,-0.884934591,-0.124973016,-0.55873824,0.12953164
1341,0.284881439,-0.541870368,-0.348969085,-1.08779217,-1.091613997,-0.385809312,-0.685282271,0.543073759,0.998349998,0.290327121,0.585786882,1.565139955,0.389026235,-0.458775808,0.320941512
1346,-1.18364926,0.863029375,2.54510424,1.777812151,2.342830854,1.065804655,-0.685282271,0.543073759,-1.000991135,0.515545517,0.740391198,-0.791742948,-0.47978297,-0.387079327,0.013498454
1351,1.194103072,0.912607053,0.043637762,0.306051624,0.866909806,1.384451624,-0.685282271,0.543073759,-1.000991135,0.365867111,0.669645945,-0.731513824,-0.474917987,-0.360055141,0.010799482
1357,1.008079004,-0.020097556,0.380157916,0.089616252,0.515500033,1.136615093,-0.685282271,-1.840154273,-1.000991135,-0.20101582,0.647317294,-1.329675387,-0.633483106,-0.465682302,0.11576681
1359,0.87127352,0.503832114,0.290419208,-1.113764414,-0.871397206,0.817968124,-0.685282271,0.543073759,0.998349998,0.58944565,0.661480964,-0.876547269,0.139688681,-0.311089374,0.116510547
1365,1.43988322,0.537457631,-0.102187638,0.003042104,0.431161688,1.172020311,-0.685282271,-1.840154273,-1.000991135,1.90456373,0.594513454,0.669986436,-0.806776867,-0.55873824,0.008799801
1366,1.56125494,0.459016692,0.548417993,-1.581264817,-1.457080161,0.10986375,-0.685282271,-1.840154273,-1.000991135,2.33466807,0.844293868,2.234391054,-1.04718225,-0.55873824,0.00498581
1367,-0.823648446,0.277699014,-0.573315854,0.366653528,0.576411061,0.570131593,-0.410651182,-1.840154273,-1.000991135,0.18034717,0.724654312,-0.282767416,-0.567771511,-0.55873824,0.180790839
1372,-1.238324254,-0.139735546,-1.437050916,0.626375974,-0.112352095,-1.483371092,-0.410651182,-1.840154273,-1.000991135,0.610029706,0.796256007,0.422926366,-0.531978736,-0.55873824,0.042862922
1377,-1.278788128,0.704097947,0.043637762,-0.880014213,-1.026017506,-0.881482374,-0.410651182,-1.840154273,-1.000991135,-1.100296169,0.69263357,-0.518256754,-0.471155146,-0.509714519,0.013896575
1381,1.023170144,0.265631343,0.458679285,-0.776125234,-0.679293196,0.180674187,-0.410651182,0.543073759,-1.000991135,-0.291638648,0.865950275,0.115095908,-0.40030862,-0.55873824,0.096663309
1385,0.501819952,0.862046449,1.311197008,-0.334597076,-0.416907232,-0.314998875,-0.410651182,0.543073759,-1.000991135,-0.121567109,0.811656883,1.743912356,-1.179880052,-0.55873824,0.120292123
1386,-0.481711507,-0.262970446,1.311197008,-0.611634352,-0.749575151,-0.633645843,-0.410651182,0.543073759,-1.000991135,-3.280499579,0.740823917,-1.81829635,-1.042355639,-0.55873824,0.35384459
1387,-0.952555073,0.676715514,0.223115177,0.314709039,0.538927351,0.605536812,-0.410651182,0.543073759,-1.000991135,-0.58524264,0.582015212,-0.67583728,-0.882639843,-0.494116062,0.06119627
1393,1.275545469,0.403829039,0.3465059,-0.421171225,0.004784496,1.313641186,-0.410651182,0.543073759,-1.000991135,0.250400743,0.519719895,0.434648262,-0.703190736,-0.425732098,0.027116162
1401,-0.658656722,-1.108050839,0.211897839,-0.499087959,-0.73551876,-0.916887593,-0.410651182,-1.840154273,-1.000991135,-0.505694768,0.719323594,-1.00032272,-1.080968256,-0.55873824,0.034786141
1405,0.400853615,0.609292791,0.582070008,-0.351911906,-0.585583923,-0.810671936,-0.410651182,0.543073759,-1.000991135,-1.451944148,0.775761688,-1.012716302,-0.686797708,-0.55873824,0.25658998
1409,0.70548992,-0.915720311,0.3465059,-0.689551086,-1.077557606,-1.624991967,-0.410651182,0.543073759,0.998349998,1.512290065,0.816074709,3.907519061,0.424924027,-0.55873824,0.064660204
